account,date,daily_pnl,num_trades,avg_trade_size_usd,avg_trade_size_tokens,avg_fee,win_rate,long_ratio,timestamp,value,sentiment,activity_segment,pnl_std,consistency_segment
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-03-03,17247.427499999998,16,3784.509375,684.375,5.8129919999999995,0.625,0.0,1740979800,33,Fear,Infrequent,50481.369158837704,Inconsistent
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-04-01,0.0,1,2128.95,90.0,0.204379,0.0,0.0,1743485400,34,Fear,Infrequent,50481.369158837704,Inconsistent
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-04-02,0.0,1,15000.0,4000.0,1.44,0.0,0.0,1743571800,44,Fear,Infrequent,50481.369158837704,Inconsistent
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-04-03,169132.29611,155,3030.0763225806454,964.6709677419354,45.087396,0.4967741935483871,0.0,1743658200,25,Fear,Frequent,50481.369158837704,Inconsistent
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-05-01,0.0,8,2863.6875,112.5,2.199305,0.0,0.0,1746077400,53,Neutral,Infrequent,50481.369158837704,Inconsistent
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-01-03,8244.241409,137,3452.370072992701,189669.1678832117,-0.546854,0.9343065693430657,0.0,1704259800,70,Greed,Frequent,6211.428149970432,Inconsistent
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-01-04,2507.122467,48,4260.021458333334,199237.33333333334,36.505066,0.8333333333333334,0.0,1704346200,68,Greed,Infrequent,6211.428149970432,Inconsistent
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-03,1674.715167,24,2510.5745833333335,26290.916666666668,-1.205066,0.875,0.0,1706938200,60,Greed,Infrequent,6211.428149970432,Inconsistent
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-03,8361.086245,79,4946.1478481012655,617403.642278481,-2.507103,0.6835443037974683,0.0,1709443800,83,Extreme Greed,Frequent,6211.428149970432,Inconsistent
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-04,126.7884,2,3443.955,738.0,0.6612359999999999,0.5,0.0,1709530200,82,Extreme Greed,Infrequent,6211.428149970432,Inconsistent
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-05,-13.844579999999999,7,47.215714285714284,34.0,0.087448,0.14285714285714285,0.0,1709616600,90,Extreme Greed,Infrequent,6211.428149970432,Inconsistent
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-04-03,26773.771643,287,5485.087665505226,128482.12515811845,-1.503619,0.8815331010452961,0.0,1712122200,71,Greed,Frequent,6211.428149970432,Inconsistent
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-05-03,19791.026041,180,4676.724,249929.40555555557,-4.438459,0.9055555555555556,0.0,1714714200,48,Neutral,Frequent,6211.428149970432,Inconsistent
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-05-04,5296.433789,82,3723.111585365854,2460.1951219512193,33.956321,0.9146341463414634,0.0,1714800600,67,Greed,Frequent,6211.428149970432,Inconsistent
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-05-05,0.916,2,41.15,4.0,0.017665,0.5,0.0,1714887000,69,Greed,Infrequent,6211.428149970432,Inconsistent
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-06-03,6814.825139,82,3990.4636585365856,133599.34146341463,-3.355318,0.8780487804878049,0.0,1717392600,73,Greed,Frequent,6211.428149970432,Inconsistent
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-07-05,0.0,1,47.59,6.0,0.004568,0.0,0.0,1720157400,29,Fear,Infrequent,6211.428149970432,Inconsistent
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-08-03,4271.886236,67,2740.047462686567,51466.72835820895,-3.6716290000000003,0.8805970149253731,0.0,1722663000,37,Fear,Infrequent,6211.428149970432,Inconsistent
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-08-04,1218.4267,2,24387.135,5723.0,4.682328,0.5,0.0,1722749400,34,Fear,Infrequent,6211.428149970432,Inconsistent
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-08-05,1.56576,3,46.46,72.66666666666667,0.034866,0.3333333333333333,0.0,1722835800,26,Fear,Infrequent,6211.428149970432,Inconsistent
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-09-03,9949.501624,117,5625.459401709401,153711.76666666666,1.8517640000000002,0.8290598290598291,0.0,1725341400,26,Fear,Frequent,6211.428149970432,Inconsistent
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-09-12,0.01574,7,16.731428571428573,0.3114285714285714,0.039342,0.42857142857142855,0.0,1726119000,31,Fear,Infrequent,6211.428149970432,Inconsistent
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-10-03,2482.9272,42,5237.472619047619,762.8590476190477,2.281072,0.6904761904761905,0.0,1727933400,37,Fear,Infrequent,6211.428149970432,Inconsistent
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-10-12,3634.56814,153,1401.238888888889,1791.2738954248366,29.384128,0.9607843137254902,0.0,1728711000,49,Neutral,Frequent,6211.428149970432,Inconsistent
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-11-03,3588.179495,42,4202.844047619047,3318.3571428571427,8.47289,0.9285714285714286,0.0,1730611800,74,Greed,Infrequent,6211.428149970432,Inconsistent
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-11-12,1567.4026840000001,23,7024.881304347826,4086.521739130435,25.752448,0.34782608695652173,0.0,1731389400,80,Extreme Greed,Infrequent,6211.428149970432,Inconsistent
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-03,3039.166,8,12880.10625,1425.5,4.945953,0.875,0.0,1733203800,76,Extreme Greed,Infrequent,6211.428149970432,Inconsistent
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-04,2237.798674,93,2815.611935483871,183603.1677419355,34.478052,0.7634408602150538,0.0,1733290200,78,Extreme Greed,Frequent,6211.428149970432,Inconsistent
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-12,323.34897900000016,52,3563.27,12218.442307692309,31.148417,0.07692307692307693,0.0,1733981400,83,Extreme Greed,Infrequent,6211.428149970432,Inconsistent
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-02,9609.447365,148,4026.3325675675674,42093.36148648649,97.74337,0.7702702702702703,0.0,1735795800,70,Greed,Frequent,6211.428149970432,Inconsistent
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-01,3429.9583199999997,53,3870.1449056603774,3599.4150943396226,25.233412,0.9433962264150944,0.0,1738387800,68,Greed,Infrequent,6211.428149970432,Inconsistent
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-03,948.6016900000001,12,3923.564166666667,13560.833333333334,5.349213,0.9166666666666666,0.0,1738560600,44,Fear,Infrequent,6211.428149970432,Inconsistent
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-04,90.98474,11,2925.4536363636366,236324.0,3.0892720000000002,0.8181818181818182,0.0,1738647000,72,Greed,Infrequent,6211.428149970432,Inconsistent
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-02,14982.681725,351,2940.937606837607,34685.58337891738,164.396728,0.7492877492877493,0.0,1740893400,26,Fear,Frequent,6211.428149970432,Inconsistent
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-03,-370.250064,101,1018.7064356435644,7062.962376237623,9.877271,0.6039603960396039,0.0,1740979800,33,Fear,Frequent,6211.428149970432,Inconsistent
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-02,1985.815595,76,1605.050657894737,5234.8421052631575,16.000068,0.9736842105263158,0.0,1743571800,44,Fear,Frequent,6211.428149970432,Inconsistent
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-05-02,14.590934,20,2107.2529999999997,3200.43,4.417903,0.75,0.0,1746163800,67,Greed,Infrequent,6211.428149970432,Inconsistent
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-01-01,0.0,3,7555.826666666667,313.13,0.09393894,0.0,0.0,1735709400,66,Greed,Infrequent,510.52180137688174,Consistent
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-02-01,1008.518954,9,6758.5633333333335,264.96666666666664,3.6017669,0.5555555555555556,0.0,1738387800,68,Greed,Infrequent,510.52180137688174,Consistent
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-03-01,937.789615,26,1975.7373076923077,84.83192307692308,2.84845973,0.6538461538461539,0.0,1740807000,20,Extreme Fear,Infrequent,510.52180137688174,Consistent
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-05-01,1093.05677,7,1828.1614285714284,71.75285714285714,1.279708,1.0,0.0,1746077400,53,Neutral,Infrequent,510.52180137688174,Consistent
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-01-02,0.0,18,773.4088888888889,402.8888888888889,1.336437,0.0,0.0,1735795800,70,Greed,Infrequent,4371.524465796815,Inconsistent
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-01-04,4004.50286,13,9495.466153846153,2558.206737692308,34.276202000000005,0.9230769230769231,0.0,1735968600,73,Greed,Infrequent,4371.524465796815,Inconsistent
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-01,739.18423,3,1004.1633333333334,314.8333333333333,1.054367,1.0,0.0,1738387800,68,Greed,Infrequent,4371.524465796815,Inconsistent
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-02,0.0,30,1333.3373333333334,800.1033333333332,5.040154,0.0,0.0,1738474200,60,Greed,Infrequent,4371.524465796815,Inconsistent
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-03,0.0,2,2499.975,2906.95,0.47999499999999995,0.0,0.0,1738560600,44,Fear,Infrequent,4371.524465796815,Inconsistent
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-04,8045.056928,7,2142.8557142857144,3648.457142857143,1.4399929999999999,1.0,0.0,1738647000,72,Greed,Infrequent,4371.524465796815,Inconsistent
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-02,13770.715332,119,355.00016806722687,272.0857142857143,4.055456,0.8067226890756303,0.0,1740893400,26,Fear,Frequent,4371.524465796815,Inconsistent
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-03,0.0,8,624.99375,694.4375,0.479993,0.0,0.0,1740979800,33,Fear,Infrequent,4371.524465796815,Inconsistent
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-04,0.0,85,5629.0912941176475,1786.7718330588236,59.968334999999996,0.0,0.0,1741066200,15,Extreme Fear,Frequent,4371.524465796815,Inconsistent
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-02,0.0,45,676.7046666666666,447.5111111111111,2.923326,0.0,0.0,1743571800,44,Fear,Infrequent,4371.524465796815,Inconsistent
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-03,6939.47356,16,937.494375,1192.55,1.43998,0.8125,0.0,1743658200,25,Fear,Infrequent,4371.524465796815,Inconsistent
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-04,4805.345609999999,68,932.0805882352942,1374.6776470588236,8.48551,0.10294117647058823,0.0,1743744600,28,Fear,Infrequent,4371.524465796815,Inconsistent
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-05-02,0.0,25,599.9928,361.816,1.439955,0.0,0.0,1746163800,67,Greed,Infrequent,4371.524465796815,Inconsistent
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-01-12,0.0,3,999.5866666666667,32115.0,1.049569,0.0,0.0,1705037400,71,Greed,Infrequent,2307.2486357270923,Consistent
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-02-12,0.0,6,340.65333333333336,82.78333333333333,0.43464074,0.0,0.0,1707715800,70,Greed,Infrequent,2307.2486357270923,Consistent
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-04-12,33.26141600000001,10,669.609,9695.221000000001,1.54664128,0.2,0.0,1712899800,79,Extreme Greed,Infrequent,2307.2486357270923,Consistent
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-05-12,0.0,2,294.265,21.71,0.01519692,0.0,0.0,1715491800,56,Greed,Infrequent,2307.2486357270923,Consistent
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-06-12,0.0,1,292.11,23.22,0.00232193,0.0,0.0,1718170200,72,Greed,Infrequent,2307.2486357270923,Consistent
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-07-12,0.0,3,1021.2966666666667,72.27666666666666,0.02168289,0.0,0.0,1720762200,25,Fear,Infrequent,2307.2486357270923,Consistent
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-08-12,-21.54374,5,984.758,211.67200000000003,1.01392597,0.0,0.0,1723440600,25,Fear,Infrequent,2307.2486357270923,Consistent
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-09-12,0.0,4,440.95,33.455,0.02488189,0.0,0.0,1726119000,31,Fear,Infrequent,2307.2486357270923,Consistent
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-10-12,0.0,1,587.97,47.88,0.00478794,0.0,0.0,1728711000,49,Neutral,Infrequent,2307.2486357270923,Consistent
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-01-01,0.0,5,200.802,8.448,0.01478382,0.0,0.0,1735709400,66,Greed,Infrequent,2307.2486357270923,Consistent
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-02-02,0.0,19,1943.7873684210526,80.30052631578947,0.53399801,0.0,0.0,1738474200,60,Greed,Infrequent,2307.2486357270923,Consistent
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-03-02,0.0,8,2351.285,109.02875,0.30528029,0.0,0.0,1740893400,26,Fear,Infrequent,2307.2486357270923,Consistent
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-04-01,0.0,2,710.865,30.799999999999997,0.00615996,0.0,0.0,1743485400,34,Fear,Infrequent,2307.2486357270923,Consistent
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-04-02,9167.620989,104,58124.15365384616,23.62887730769231,2115.719137,0.47115384615384615,0.0,1743571800,44,Fear,Frequent,2307.2486357270923,Consistent
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-05-01,0.0,1,456.83,18.51,0.00185097,0.0,0.0,1746077400,53,Neutral,Infrequent,2307.2486357270923,Consistent
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-05-02,1843.301845,327,2347.8439143730884,90.88819571865443,119.89688567,0.3853211009174312,0.0,1746163800,67,Greed,Frequent,2307.2486357270923,Consistent
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-01-06,91.510419,25,513.3848,19997.52,4.492106,0.36,0.0,1704519000,70,Greed,Infrequent,3689.118691118268,Consistent
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-01-08,167.080017,34,1432.7749999999999,255.7870026470588,17.050004,0.11764705882352941,0.0,1704691800,71,Greed,Infrequent,3689.118691118268,Consistent
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-01-09,137.433093,12,1029.9733333333334,487.2467616666666,4.325861,0.4166666666666667,0.0,1704778200,76,Extreme Greed,Infrequent,3689.118691118268,Consistent
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-01-12,1169.432253,123,893.489918699187,696.8910569105692,38.464692,0.44715447154471544,0.0,1705037400,71,Greed,Frequent,3689.118691118268,Consistent
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-02-06,192.906947,93,316.822688172043,336.43548387096774,7.792912,0.3655913978494624,0.0,1707197400,64,Greed,Frequent,3689.118691118268,Consistent
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-02-08,228.247701,15,1984.4720000000002,2.075814,10.418471,0.8,0.0,1707370200,66,Greed,Infrequent,3689.118691118268,Consistent
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-02-12,254.15562,8,1667.92875,614.575,4.670198,0.125,0.0,1707715800,70,Greed,Infrequent,3689.118691118268,Consistent
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-03-06,562.808208,70,306.66942857142857,274.2757142857143,5.378086,0.6285714285714286,0.0,1709703000,75,Extreme Greed,Frequent,3689.118691118268,Consistent
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-03-08,464.1897,1,4534.09,30.75,1.58693,1.0,0.0,1709875800,81,Extreme Greed,Infrequent,3689.118691118268,Consistent
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-03-12,-158.695661,6,2708.735,944.6999999999999,5.688339,0.0,0.0,1710221400,81,Extreme Greed,Infrequent,3689.118691118268,Consistent
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-04-06,52.211438,53,457.42283018867926,46.85543735849057,7.432953,0.4716981132075472,0.0,1712381400,75,Extreme Greed,Infrequent,3689.118691118268,Consistent
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-04-08,109.005815,17,2129.0517647058823,0.13002941176470587,12.667850000000001,0.17647058823529413,0.0,1712554200,76,Extreme Greed,Infrequent,3689.118691118268,Consistent
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-05-06,56.055506,54,469.4587037037037,45.408776296296296,7.1040600000000005,0.2962962962962963,0.0,1714973400,71,Greed,Infrequent,3689.118691118268,Consistent
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-05-08,160.44369899999998,17,2357.7947058823524,0.04666,14.028866,0.4117647058823529,0.0,1715146200,64,Greed,Infrequent,3689.118691118268,Consistent
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-06-06,274.173187,234,587.8536752136753,303.81933333333336,37.079424,0.42735042735042733,0.0,1717651800,78,Extreme Greed,Frequent,3689.118691118268,Consistent
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-07-06,1573.244278,374,832.9677272727273,727.4469045454546,97.668292,0.39037433155080214,0.0,1720243800,26,Fear,Frequent,3689.118691118268,Consistent
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-08-06,129.13883900000002,22,2379.510454545454,109.68463636363636,18.32221,0.36363636363636365,0.0,1722922200,17,Extreme Fear,Infrequent,3689.118691118268,Consistent
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-09-08,151.092375,69,635.3107246376812,342.57600869565215,15.342713,0.2463768115942029,0.0,1725773400,29,Fear,Frequent,3689.118691118268,Consistent
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-09-11,102.90894,77,563.4285714285714,1000.2717701298702,13.684359,0.24675324675324675,0.0,1726032600,37,Fear,Frequent,3689.118691118268,Consistent
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-10-06,31.266804999999998,49,460.97204081632657,109.22448979591837,6.296223,0.3673469387755102,0.0,1728192600,50,Neutral,Infrequent,3689.118691118268,Consistent
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-10-11,442.748384,164,1361.297987804878,5096.916388902439,78.13843,0.27439024390243905,0.0,1728624600,32,Fear,Frequent,3689.118691118268,Consistent
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-11-06,51.081143,27,696.6096296296296,226.94171333333335,6.582947,0.3333333333333333,0.0,1730871000,70,Greed,Infrequent,3689.118691118268,Consistent
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-11-11,4876.874304,172,1907.2104069767443,17707.331101104653,109.53626799999999,0.45930232558139533,0.0,1731303000,76,Extreme Greed,Frequent,3689.118691118268,Consistent
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-12-06,-21886.531493,217,884.2718433179723,167.97931953917052,63.692827,0.0967741935483871,0.0,1733463000,72,Greed,Frequent,3689.118691118268,Consistent
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-12-11,1441.27965,91,1631.5342857142857,1567.6995067032967,51.964324999999995,0.24175824175824176,0.0,1733895000,74,Greed,Frequent,3689.118691118268,Consistent
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-01-02,1579.909758,60,615.154,2874.3918333333336,12.918201,0.48333333333333334,0.0,1735795800,70,Greed,Infrequent,3689.118691118268,Consistent
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-01-05,-200.94846,19,309.6568421052632,272.40000000000003,1.088026,0.0,0.0,1736055000,72,Greed,Infrequent,3689.118691118268,Consistent
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-02-01,45.086985,77,332.6585714285714,1674.3636254545454,8.74195096,0.12987012987012986,0.0,1738387800,68,Greed,Frequent,3689.118691118268,Consistent
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-02-02,1023.934713,60,1069.4091666666668,1811.613813,22.457569,0.25,0.0,1738474200,60,Greed,Infrequent,3689.118691118268,Consistent
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-03-01,909.1721379999999,177,251.76581920903956,1123.0011478531073,14.999851,0.1807909604519774,0.0,1740807000,20,Extreme Fear,Frequent,3689.118691118268,Consistent
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-03-02,1474.607584,138,1645.3448550724638,733.9499452173912,79.470085,0.4855072463768116,0.0,1740893400,26,Fear,Frequent,3689.118691118268,Consistent
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-03-03,468.35197800000003,68,575.8669117647058,2624.7380613235296,13.705607,0.3382352941176471,0.0,1740979800,33,Fear,Infrequent,3689.118691118268,Consistent
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-03-04,0.0,6,666.2016666666667,5.828333333333333,1.399017,0.0,0.0,1741066200,15,Extreme Fear,Infrequent,3689.118691118268,Consistent
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-04-01,30.818079,51,182.9343137254902,1197.9058215686273,3.265351,0.0392156862745098,0.0,1743485400,34,Fear,Infrequent,3689.118691118268,Consistent
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-04-02,0.0,6,462.50499999999994,22404.833333333332,0.971256,0.0,0.0,1743571800,44,Fear,Infrequent,3689.118691118268,Consistent
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-04-03,54.2704,8,1117.82,0.8040174999999999,3.1298969999999997,0.125,0.0,1743658200,25,Fear,Infrequent,3689.118691118268,Consistent
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-04-04,586.623362,54,483.5138888888889,180.23316555555556,8.263874,0.3148148148148148,0.0,1743744600,28,Fear,Infrequent,3689.118691118268,Consistent
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-05-01,151.429584,51,209.45666666666668,3875.8098039215683,2.822904,0.17647058823529413,0.0,1746077400,53,Neutral,Infrequent,3689.118691118268,Consistent
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-05-02,554.257954,20,554.9604999999999,35082.69,3.8847129999999996,0.6,0.0,1746163800,67,Greed,Infrequent,3689.118691118268,Consistent
0x92f17e8d81a944691c10e753af1b1baae1a2cd0d,2025-02-02,12245.905048999999,169,2370.67449704142,3550.2958579881656,140.225324,0.4437869822485207,0.0,1738474200,60,Greed,Frequent,,Inconsistent
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-01-02,923.487443,18,1390.1038888888888,50.272777777777776,2.633701,1.0,0.0,1735795800,70,Greed,Infrequent,2878.7319817404273,Consistent
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-01-05,1449.529436,288,1130.8870833333333,21.027215902777776,27.8552032658,0.3506944444444444,0.0,1736055000,72,Greed,Frequent,2878.7319817404273,Consistent
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-02-02,0.0,29,1210.4648275862069,51.90724137931034,5.072198,0.0,0.0,1738474200,60,Greed,Infrequent,2878.7319817404273,Consistent
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-02-03,625.512206,32,1691.2284375000002,1443.625,2.793128,0.5,0.0,1738560600,44,Fear,Infrequent,2878.7319817404273,Consistent
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-03-02,2161.6751200000003,15,8577.862,193.24396933333335,26.363956,0.4,0.0,1740893400,26,Fear,Infrequent,2878.7319817404273,Consistent
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-03-03,60.171373,176,234.52426136363636,726.3688068181818,2.7102749999999998,0.08522727272727272,0.0,1740979800,33,Fear,Frequent,2878.7319817404273,Consistent
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-04-02,4624.583773,731,1221.8522845417237,515.9312598905609,157.259385,0.18878248974008208,0.0,1743571800,44,Fear,Frequent,2878.7319817404273,Consistent
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-04-03,0.0,40,369.27675,20.669249999999998,0.738537,0.0,0.0,1743658200,25,Fear,Infrequent,2878.7319817404273,Consistent
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-05-02,-6194.283149,368,4161.944646739131,925.1847711413044,304.26918,0.12228260869565218,0.0,1746163800,67,Greed,Frequent,2878.7319817404273,Consistent
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-01-12,34709.852428,61,856.4519672131147,141.5655737704918,9.36078833,0.8032786885245902,0.0,1705037400,71,Greed,Infrequent,9580.141778550678,Inconsistent
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-03-08,0.0,16,9281.686875,3.1269375,51.977449,0.0,0.0,1709875800,81,Extreme Greed,Infrequent,9580.141778550678,Inconsistent
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-03-12,0.0,34,2941.1758823529412,319.5464705882353,2.2150486799999998,0.0,0.0,1710221400,81,Extreme Greed,Infrequent,9580.141778550678,Inconsistent
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-04-08,-14176.51042,10,13492.987,424.2031,48.482797000000005,0.0,0.0,1712554200,76,Extreme Greed,Infrequent,9580.141778550678,Inconsistent
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-05-08,0.0,2,10053.805,78266.0,36.606680000000004,0.0,0.0,1715146200,64,Greed,Infrequent,9580.141778550678,Inconsistent
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-07-08,0.0,1,500.0,2136.66,0.2136618,0.0,0.0,1720416600,28,Fear,Infrequent,9580.141778550678,Inconsistent
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-07-11,3360.9281,95,208.8205263157895,540.8495789473684,1.87150338,0.5052631578947369,0.0,1720675800,29,Fear,Frequent,9580.141778550678,Inconsistent
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-08-08,-40.712216999999995,4,114.82,534.11158455,0.160745,0.0,0.0,1723095000,20,Extreme Fear,Infrequent,9580.141778550678,Inconsistent
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-08-09,0.0,1,0.11,0.93414,0.0,0.0,0.0,1723181400,48,Neutral,Infrequent,9580.141778550678,Inconsistent
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-09-08,0.0,2,250.0,406.98,0.08139447,0.0,0.0,1725773400,29,Fear,Infrequent,9580.141778550678,Inconsistent
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-10-09,-219.729659,2,890.27,0.38105,0.62319,0.0,0.0,1728451800,49,Neutral,Infrequent,9580.141778550678,Inconsistent
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-10-12,0.0,8,13718.098750000001,1020.41,2.38649766,0.0,0.0,1728711000,49,Neutral,Infrequent,9580.141778550678,Inconsistent
